# 派生词候选_待审核

生成时间	2026-04-28 20:58:57
导入词库数	27
已有词条数	1849482
2字源词数	175235

说明：这是保守规则生成的候选，不会自动入库。确认后再写入 base 或 composite。
列格式：类型	建议目标	源词/源组合	源频	派生候选	来源
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一尺	333	第一尺	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一拨	333	第一拨	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一柄	333	第一柄	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第四+四散	333	第四散	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第四+四角	331	第四角	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第五+五维	330	第五维	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第九+九江	328	第九江	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第四+四科	328	第四科	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二娃	326	第二娃	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第九+九分	324	第九分	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第四+四皇	323	第四皇	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一叠	322	第一叠	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一翻	320	第一翻	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一惊	319	第一惊	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第九+九价	317	第九价	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第六+六成	317	第六成	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第五+五指	315	第五指	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第五+五郎	314	第五郎	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第十+十里	312	第十里	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二老	310	第二老	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第五+五四	310	第五四	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第十+十张	310	第十张	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一闪	308	第一闪	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三弟	306	第三弟	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二货	306	第二货	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第六+六经	306	第六经	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第六+六百	303	第六百	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三晋	302	第三晋	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二专	302	第二专	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二中	302	第二中	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第六+六合	301	第六合	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三地	299	第三地	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一马	298	第一马	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第七+七星	298	第七星	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三把	298	第三把	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第五+五谷	298	第五谷	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第七+七夕	296	第七夕	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二逼	296	第二逼	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第八+八村	296	第八村	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一吃	293	第一吃	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一读	292	第一读	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第四+四缸	292	第四缸	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一至	291	第一至	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一逼	291	第一逼	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三杰	291	第三杰	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第八+八旗	290	第八旗	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第六+六分	288	第六分	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第六+六朝	288	第六朝	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第六+六门	288	第六门	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一碟	286	第一碟	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一横	284	第一横	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一入	283	第一入	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三校	282	第三校	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一鸣	280	第一鸣	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第八+八公	279	第八公	cn_dicts/base.dict.yaml | cn_dicts_cell/food.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一腔	278	第一腔	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第十+十斤	277	第十斤	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第四+四下	277	第四下	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一买	276	第一买	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第九+九岁	276	第九岁	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第七+七中	275	第七中	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一推	274	第一推	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一升	272	第一升	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一滩	272	第一滩	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二婶	271	第二婶	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三斤	270	第三斤	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第五+五常	270	第五常	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一窝	267	第一窝	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二两	267	第二两	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第四+四成	267	第四成	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第五+五彩	266	第五彩	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一兜	265	第一兜	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第四+四郎	265	第四郎	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一摞	264	第一摞	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三五	262	第三五	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三姐	262	第三姐	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二甲	261	第二甲	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第五+五国	261	第五国	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二星	259	第二星	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一辈	258	第一辈	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第九+九阴	258	第九阴	cn_dicts/base.dict.yaml | cn_dicts_cell/game.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第八+八维	258	第八维	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第六+六星	258	第六星	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第五+五米	255	第五米	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第八+八股	252	第八股	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第十+十佳	252	第十佳	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第六+六角	251	第六角	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第九+九龙	250	第九龙	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二弟	250	第二弟	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一介	249	第一介	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第四+四价	249	第四价	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二八	247	第二八	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第五+五小	246	第五小	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第四+四溢	246	第四溢	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一堵	245	第一堵	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一役	245	第一役	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第七+七万	245	第七万	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三木	245	第三木	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三米	245	第三米	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二头	245	第二头	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三指	244	第三指	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第八+八神	244	第八神	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三问	243	第三问	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二王	243	第二王	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一垒	242	第一垒	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第九+九歌	242	第九歌	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一瞥	241	第一瞥	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一金	240	第一金	cn_dicts/base.dict.yaml | cn_dicts_cell/food.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三七	240	第三七	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三儿	240	第三儿	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第五+五斤	240	第五斤	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三防	239	第三防	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第五+五成	239	第五成	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一摊	238	第一摊	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一睹	238	第一睹	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一管	238	第一管	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三金	238	第三金	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第四+四线	235	第四线	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一沓	234	第一沓	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第七+七彩	234	第七彩	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第五+五元	234	第五元	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一语	233	第一语	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第五+五感	233	第五感	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三尺	232	第三尺	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一觉	231	第一觉	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三皇	231	第三皇	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第七+七爷	229	第七爷	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第八+八爷	228	第八爷	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三王	227	第三王	cn_dicts/base.dict.yaml | cn_dicts_cell/game.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第七+七百	225	第七百	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第五+五音	223	第五音	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一者	221	第一者	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三浦	221	第三浦	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一停	220	第一停	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一按	220	第一按	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二婚	220	第二婚	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第四+四所	220	第四所	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第五+五杀	218	第五杀	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第六+六界	218	第六界	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一挥	216	第一挥	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三两	214	第三两	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三傻	214	第三傻	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第十+十家	212	第十家	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第八+八方	209	第八方	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第六+六神	209	第六神	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一反	208	第一反	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第五+五环	207	第五环	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一溜	206	第一溜	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第五+五岳	206	第五岳	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第十+十本	206	第十本	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一躺	205	第一躺	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三围	204	第三围	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二宝	204	第二宝	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一冲	202	第一冲	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第六+六楼	202	第六楼	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第四+四爷	202	第四爷	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一遇	201	第一遇	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第五+五更	200	第五更	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三省	199	第三省	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一拼	198	第一拼	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一模	197	第一模	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三阳	197	第三阳	cn_dicts/base.dict.yaml | cn_dicts_cell/food.dict.yaml,cn_dicts_cell/game.dict.yaml,cn_dicts_cell/medication.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一撮	196	第一撮	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第六+六科	196	第六科	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一男	195	第一男	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一捆	193	第一捆	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml

